Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2017,0000015429,1,,FIRSTAR FINANCIAL CORP.,MUSKOGEE,OK,,556552,0,"FIRSTAR BANK, NATIONAL ASSOCIATION",SALLISAW,OK,3017915   ,FIRSTAR FINANCIAL CORP.,MUSKOGEE,OK,UNITED STATES,427353,3017915   ,40
2017,0000463735,9,,HANCOCK HOLDING COMPANY,GULFPORT,MS,,23887875,0,WHITNEY BANK,GULFPORT,MS,1086533   ,HANCOCK HOLDING COMPANY,GULFPORT,MS,UNITED STATES,463735,1086533   ,28
2017,0000976226,2,,"FAUQUIER BANKSHARES, INC.",WARRENTON,VA,,623490,0,"FAUQUIER BANK, THE",WARRENTON,VA,1076600   ,"FAUQUIER BANKSHARES, INC.",WARRENTON,VA,UNITED STATES,976226,1076600   ,51
2017,0000033188,3,,SHINHAN BANK,SEOUL,0 ,,1200286,0,SHINHAN BANK AMERICA,NEW YORK,NY,3107964   ,"SHINHAN FINANCIAL GROUP CO., LTD.",SEOUL,0 ,"KOREA, SOUTH",1494914,1242825   ,36
2017,0000090290,3,,UFS BANCORP,WHITINSVILLE,MA,,1533376,0,UNIBANK FOR SAVINGS,WHITINSVILLE,MA,2465519   ,UFS BANCORP,WHITINSVILLE,MA,UNITED STATES,709602,2465519   ,25
2017,0000034425,2,,"BAY BANKS OF VIRGINIA, INC.",KILMARNOCK,VA,,483134,0,VIRGINIA COMMONWEALTH BANK,RICHMOND,VA,2560665   ,"BAY BANKS OF VIRGINIA, INC.",RICHMOND,VA,UNITED STATES,34425,2560665   ,51
2017,0000024491,1,,"POST OAK BANCSHARES, INC.",HOUSTON,TX,,1128730,0,"POST OAK BANK, N.A.",HOUSTON,TX,3802250   ,"POST OAK BANCSHARES, INC.",HOUSTON,TX,UNITED STATES,3274772,3802250   ,48
2017,0000169653,2,,"SAN FRANCISCO COMPANY, THE",CLAYTON,MO,,6183870,0,FIRST BANK,CREVE COEUR,MO,1118797   ,"FIRST BANKS, INC.",CLAYTON,MO,UNITED STATES,169653,1029286   ,29
2017,0000026570,3,,BRAINTREE BANCORP MHC,BRAINTREE,MA,,263050,0,Braintree Cooperative Bank,BRAINTREE,MA,3441613   ,BRAINTREE BANCORP MHC,BRAINTREE,MA,UNITED STATES,175672,3441613   ,25
2017,0000058508,3,,"FARMBANK HOLDING, INC.",GREELEY,CO,,175105,0,FIRST FARMBANK,GREELEY,CO,3521421   ,"FARMBANK HOLDING, INC.",GREELEY,CO,UNITED STATES,3411773,3521421   ,8 
2017,0000027086,3,,CREWS BANKING CORPORATION,WAUCHULA,FL,,334614,0,CHARLOTTE STATE BANK & TRUST,PORT CHARLOTTE,FL,1081239   ,CREWS BANKING CORPORATION,WAUCHULA,FL,UNITED STATES,1158878,1081239   ,12
2017,0000016283,3,,"WB&T BANKSHARES, INC.",WAYCROSS,GA,,99486,0,SOUTH COAST BANK & TRUST,BRUNSWICK,GA,1493636   ,"WB&T BANKSHARES, INC.",WAYCROSS,GA,UNITED STATES,706030,1493636   ,13
2017,0000013801,3,,FM FINCORP,LAOTTO,IN,,138054,0,FARMERS AND MERCHANTS BANK,LAOTTO,IN,1135196   ,FM FINCORP,LAOTTO,IN,UNITED STATES,372640,1135196   ,18
2017,0000115575,2,,"EQUITABLE BANCORP, INC.",EAST WEYMOUTH,MA,,319973,0,EQUITABLE BANK,EAST WEYMOUTH,MA,3398315   ,"EQUITABLE BANCORP, MHC",EAST WEYMOUTH,MA,UNITED STATES,115575,3431203   ,25
2017,0000058243,2,,"JOHNSON FINANCIAL GROUP, INC.",RACINE,WI,,4453590,0,JOHNSON BANK,RACINE,WI,1490701   ,"JOHNSON FINANCIAL GROUP, INC.",RACINE,WI,UNITED STATES,58243,1490701   ,55
2017,0000712117,1,,ROCK RIVERS BANCORP,ROCK RAPIDS,IA,,199870,0,FRONTIER BANK,SIOUX FALLS,SD,1827914   ,ROCK RIVERS BANCORP,ROCK RAPIDS,IA,UNITED STATES,2218443,1827914   ,46
2017,0000015161,1,,"PEOPLES BANKSHARES, INC.",MORA,MN,,213123,0,NEIGHBORHOOD NATIONAL BANK,MORA,MN,1124024   ,"PEOPLES BANKSHARES, INC.",MORA,MN,UNITED STATES,705556,1124024   ,27
2017,0000008063,3,,"NORTH SALEM STATE BANCORPORATION, THE",NORTH SALEM,IN,,280130,0,"NORTH SALEM STATE BANK, THE",NORTH SALEM,IN,1136830   ,"NORTH SALEM STATE BANCORPORATION, THE",NORTH SALEM,IN,UNITED STATES,947749,1136830   ,18
2017,0000223005,2,,"PB BANCORP, INC",PUTNAM,CT,,509898,0,Putnam Bank,PUTNAM,CT,3152003   ,"PB BANCORP, INC",PUTNAM,CT,UNITED STATES,223005,3152003   ,9 
2017,0000008058,3,,CYNTHIANA BANCORPORATION,CYNTHIANA,IN,,77268,0,COMMUNITY STATE BANK OF SOUTHWESTERN INDIANA,POSEYVILLE,IN,1134153   ,CYNTHIANA BANCORPORATION,CYNTHIANA,IN,UNITED STATES,198046,1134153   ,18
2017,0000014315,1,,SECURITY FINANCIAL SERVICES CORPORATION,ENID,OK,,333340,0,"SECURITY NATIONAL BANK OF ENID, THE",ENID,OK,1064504   ,SECURITY FINANCIAL SERVICES CORPORATION,ENID,OK,UNITED STATES,119153,1064504   ,40
2017,0000008143,3,,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,,85515,0,KAPLAN STATE BANK,KAPLAN,LA,2909554   ,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,UNITED STATES,983130,2909554   ,22
2017,0000008660,3,,COMMERCIAL HOLDING COMPANY,PARIS,TN,,741265,0,COMMERCIAL BANK & TRUST COMPANY,PARIS,TN,1099382   ,COMMERCIAL HOLDING COMPANY,PARIS,TN,UNITED STATES,467658,1099382   ,47
2017,0000010007,3,,"PARTNERSHIP COMMUNITY BANCSHARES, INC.",CEDARBURG,WI,,260845,0,PARTNERSHIP BANK,CEDARBURG,WI,3552724   ,"PARTNERSHIP COMMUNITY BANCSHARES, INC.",CEDARBURG,WI,UNITED STATES,284248,3552724   ,55
2017,0000026912,3,,BANK OF SOUTH CAROLINA CORPORATION,CHARLESTON,SC,,414322,0,"BANK OF SOUTH CAROLINA, THE",CHARLESTON,SC,2297701   ,BANK OF SOUTH CAROLINA CORPORATION,CHARLESTON,SC,UNITED STATES,246022,2297701   ,45
2017,0000018889,3,,"CBT BANCORP, INC.",TRENTON,IL,,80341,0,COMMUNITY BANK OF TRENTON,TRENTON,IL,3436927   ,"CBT BANCORP, INC.",TRENTON,IL,UNITED STATES,255547,3436927   ,17
2017,0000034138,3,,"GREATER COMMUNITY BANCSHARES, INC.",ROME,GA,,143476,0,GREATER COMMUNITY BANK,ROME,GA,2349507   ,"GREATER COMMUNITY BANCSHARES, INC.",ROME,GA,UNITED STATES,2354323,2349507   ,13
2017,0000014838,1,,SEACOAST BANKING CORPORATION OF FLORIDA,STUART,FL,,4680554,0,SEACOAST NATIONAL BANK,STUART,FL,1085013   ,SEACOAST BANKING CORPORATION OF FLORIDA,STUART,FL,UNITED STATES,34537,1085013   ,12
2017,0000035020,3,,"COMMUNITY FIRST BANCSHARES, INC.",NEW IBERIA,LA,,326918,0,COMMUNITY FIRST BANK,NEW IBERIA,LA,2775160   ,"COMMUNITY FIRST BANCSHARES, INC.",NEW IBERIA,LA,UNITED STATES,2775179,2775160   ,22
2017,0000058372,3,,"SABAL PALM BANCORP, INC.",SARASOTA,FL,,145407,0,SABAL PALM BANK,SARASOTA,FL,4914918   ,"SABAL PALM BANCORP, INC.",SARASOTA,FL,UNITED STATES,3481703,4914918   ,12
2017,0000005415,3,,STOCKMENS FINANCIAL CORPORATION,RAPID CITY,SD,,932952,0,SECURITY FIRST BANK,LINCOLN,NE,3796902   ,STOCKMENS LIMITED PARTNERSHIP,RAPID CITY,SD,UNITED STATES,276850,2360454   ,31
2017,0003221468,2,,"VERITEX HOLDINGS, INC.",DALLAS,TX,,1408235,0,VERITEX COMMUNITY BANK,DALLAS,TX,4105266   ,"VERITEX HOLDINGS, INC.",DALLAS,TX,UNITED STATES,3221468,4105266   ,48
2017,0000015478,3,,"FIRST HOLDING COMPANY OF CAVALIER, INC.",CAVALIER,ND,,249913,0,UNITED VALLEY BANK,CAVALIER,ND,1140211   ,"FIRST HOLDING COMPANY OF CAVALIER, INC.",CAVALIER,ND,UNITED STATES,922559,1140211   ,38
2017,0000010375,3,,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,,142528,0,ADVANTAGE COMMUNITY BANK,DORCHESTER,WI,3155273   ,"ADVANTAGE COMMUNITY BANCSHARES, INC.",WAUSAU,WI,UNITED STATES,189549,3155273   ,55
2017,0000026967,3,,TEXAS BANC FINANCIAL CORPORATION,FORT WORTH,TX,,207006,0,TEXAS BANK FINANCIAL,WEATHERFORD,TX,4126225   ,TEXAS BANC FINANCIAL CORPORATION,FORT WORTH,TX,UNITED STATES,297257,4126225   ,48
2017,0000012761,3,,"F&M BANCSHARES, INC.",CRESCENT,OK,,409577,0,F&M BANK,EDMOND,OK,1054550   ,"F&M BANCSHARES, INC.",CRESCENT,OK,UNITED STATES,163857,1054550   ,40
2017,0000016840,1,,"AMERICA START-UP FINANCIAL INSTITUTIONS INVESTMENTS I, L.P.",ALHAMBRA,CA,,435696,0,"NEW OMNI BANK, NATIONAL ASSOCIATION",ALHAMBRA,CA,4357252   ,"CKH CAPITAL, INC.",ALHAMBRA,CA,UNITED STATES,300063,4356451   ,6 
2017,0002785646,2,,"JAMESMARK BANCSHARES, INC.",SPRINGFIELD,MO,,342402,0,OLD MISSOURI BANK,SPRINGFIELD,MO,2816803   ,"JAMESMARK BANCSHARES, INC.",SPRINGFIELD,MO,UNITED STATES,2785646,2816803   ,29
2017,0000030698,3,,FIRST ADVANTAGE BANCORP,CLARKSVILLE,TN,,528339,0,FIRST ADVANTAGE BANK,CLARKSVILLE,TN,3842126   ,FIRST ADVANTAGE BANCORP,CLARKSVILLE,TN,UNITED STATES,62772,3842126   ,47
2017,0000016369,3,,"ENTERPRISE CAPITAL CORPORATION, INC.",ENTERPRISE,AL,,125037,0,"CITIZENS BANK, THE",ENTERPRISE,AL,1080737   ,"ENTERPRISE CAPITAL CORPORATION, INC.",ENTERPRISE,AL,UNITED STATES,374130,1080737   ,1 
2017,0000005033,3,,DART FINANCIAL CORPORATION,MASON,MI,,378516,0,"DART BANK, THE",MASON,MI,3726196   ,DART FINANCIAL CORPORATION,MASON,MI,UNITED STATES,47247,3726196   ,26
2017,0000010004,1,,"FIRST PARAGOULD BANKSHARES, INC.",PARAGOULD,AR,,1152152,0,FIRST NATIONAL BANK,PARAGOULD,AR,1119383   ,"FIRST PARAGOULD BANKSHARES, INC.",PARAGOULD,AR,UNITED STATES,42448,1119383   ,5 
2017,0000034618,3,,MACATAWA BANK CORPORATION,HOLLAND,MI,,1739408,0,MACATAWA BANK,HOLLAND,MI,2634696   ,MACATAWA BANK CORPORATION,HOLLAND,MI,UNITED STATES,2634351,2634696   ,26
2017,0000009631,3,,"ATHENS BANCORP, INC.",ATHENS,IL,,126538,0,ATHENS STATE BANK,ATHENS,IL,1406971   ,"ATHENS BANCORP, INC.",ATHENS,IL,UNITED STATES,924937,1406971   ,17
2017,0000019744,3,,"C B & T BANCSHARES, INC.",VIVIAN,LA,,137975,0,"CITIZENS BANK & TRUST COMPANY OF VIVIAN, LOUISIANA",VIVIAN,LA,3010288   ,"C B & T BANCSHARES, INC.",VIVIAN,LA,UNITED STATES,767554,3010288   ,22
2017,0000026689,3,,DAIRYLAND BANK HOLDING CORPORATION,LA CROSSE,WI,,222913,0,BANK OF ALMA,ALMA,WI,2029368   ,DAIRYLAND BANK HOLDING CORPORATION,LA CROSSE,WI,UNITED STATES,564052,2029368   ,55
2017,0000014207,3,,LINCOLN BANCORP,REINBECK,IA,,950755,0,LINCOLN SAVINGS BANK,CEDAR FALLS,IA,1210169   ,LINCOLN BANCORP,REINBECK,IA,UNITED STATES,589943,1210169   ,19
2017,0000024080,1,,TTAC CORP.,MANHATTAN,KS,,229166,0,COMMUNITY FIRST NATIONAL BANK,MANHATTAN,KS,2948517   ,TTAC CORP.,MANHATTAN,KS,UNITED STATES,2907019,2948517   ,20
2017,0000001281,3,,W.T.B. FINANCIAL CORPORATION,SPOKANE,WA,,5664658,0,WASHINGTON TRUST BANK,SPOKANE,WA,1029464   ,W.T.B. FINANCIAL CORPORATION,SPOKANE,WA,UNITED STATES,58971,1029464   ,53
2017,0000026962,3,,WILSON BANK HOLDING COMPANY,LEBANON,TN,,2183232,0,WILSON BANK & TRUST,LEBANON,TN,2004141   ,WILSON BANK HOLDING COMPANY,LEBANON,TN,UNITED STATES,159636,2004141   ,47
2017,0000015104,3,,"YORK BANCSHARES, INC.",YORK,SC,,229817,0,BANK OF YORK,YORK,SC,1076208   ,"YORK BANCSHARES, INC.",YORK,SC,UNITED STATES,922924,1076208   ,45
2017,0000017953,3,,"SANDHILLS HOLDING COMPANY, INC.",NORTH MYRTLE BEACH,SC,,170038,0,SANDHILLS BANK,NORTH MYRTLE BEACH,SC,3878835   ,"MAX BANCORP, LLC",NORTH MYRTLE BEACH,SC,UNITED STATES,806220,1137707   ,45
2017,0000707635,1,,TRUSTCO BANK CORP NY,GLENVILLE,NY,,4865840,0,TRUSTCO BANK,GLENVILLE,NY,1048513   ,TRUSTCO BANK CORP NY,GLENVILLE,NY,UNITED STATES,677176,1048513   ,36
2017,0000010121,3,,LIBERTY BANCORPORATION,DURANT,IA,,150056,0,LIBERTY TRUST & SAVINGS BANK,DURANT,IA,1204784   ,LIBERTY BANCORPORATION,DURANT,IA,UNITED STATES,644646,1204784   ,19
2017,0000022537,3,,"ALTRUST FINANCIAL SERVICES, INC.",CULLMAN,AL,,686368,0,PEOPLES BANK OF ALABAMA,CULLMAN,AL,1136595   ,"ALTRUST FINANCIAL SERVICES, INC.",CULLMAN,AL,UNITED STATES,60330,1136595   ,1 
2017,0000023041,3,,PACIFIC FINANCIAL CORPORATION,ABERDEEN,WA,,890346,0,BANK OF THE PACIFIC,ABERDEEN,WA,2560236   ,PACIFIC FINANCIAL CORPORATION,ABERDEEN,WA,UNITED STATES,307679,2560236   ,53
2017,0000006803,3,,"MCNB BANKS, INC.",WELCH,WV,,293649,0,MCNB BANK AND TRUST CO.,WELCH,WV,2913083   ,"MCNB BANKS, INC.",WELCH,WV,UNITED STATES,20633,2913083   ,54
2017,0000019416,3,,CTBC CAPITAL CORP.,LOS ANGELES,CA,,2957652,0,CTBC BANK CORP. (USA),LOS ANGELES,CA,3080209   ,"CTBC FINANCIAL HOLDING CO., LTD.",TAIPEI,0 ,TAIWAN,996260,1486517   ,6 
2017,0000032838,3,,COMMUNITY FIRST BANCORPORATION,WALHALLA,SC,,317522,0,COMMUNITY FIRST BANK INC.,WALHALLA,SC,2593083   ,COMMUNITY FIRST BANCORPORATION,WALHALLA,SC,UNITED STATES,1440117,2593083   ,45
2017,0000016889,3,,"UNITED COMMUNITY BANKS, INC.",BLAIRSVILLE,GA,,10694612,0,UNITED COMMUNITY BANK,BLAIRSVILLE,GA,1249347   ,"UNITED COMMUNITY BANKS, INC.",BLAIRSVILLE,GA,UNITED STATES,1017939,1249347   ,13
2017,0000023834,1,,"BIG COUNTRY BANCSHARES, INC.",ABILENE,TX,,109206,0,"CITIZENS BANK, NATIONAL ASSOCIATION",ABILENE,TX,3825138   ,"BIG COUNTRY BANCSHARES, INC.",ABILENE,TX,UNITED STATES,617051,3825138   ,48
2017,0000011443,1,,"ILLINOIS NATIONAL BANCORP, INC.",SPRINGFIELD,IL,,865623,0,ILLINOIS NATIONAL BANK,SPRINGFIELD,IL,1208054   ,"ILLINOIS NATIONAL BANCORP, INC.",SPRINGFIELD,IL,UNITED STATES,925037,1208054   ,17
2017,0000058074,3,,"FLINT COMMUNITY BANCSHARES, INC.",ALBANY,GA,,198476,0,FLINT COMMUNITY BANK,ALBANY,GA,3341656   ,"FLINT COMMUNITY BANCSHARES, INC.",ALBANY,GA,UNITED STATES,3341393,3341656   ,13
2017,0000023806,3,,BITTERROOT HOLDING COMPANY,LOLO,MT,,441600,0,TRAILWEST BANK,LOLO,MT,1128880   ,BITTERROOT HOLDING COMPANY,LOLO,MT,UNITED STATES,615954,1128880   ,30
2017,0000009024,3,,"CALHOUN BANKSHARES, INC.",GRANTSVILLE,WV,,128306,0,"CALHOUN COUNTY BANK, INC.",GRANTSVILLE,WV,1357046   ,"CALHOUN BANKSHARES, INC.",GRANTSVILLE,WV,UNITED STATES,498625,1357046   ,54
2017,0000015830,3,,NORTHWEST INVESTMENT CORP.,DAVENPORT,IA,,187441,0,NORTHWEST BANK & TRUST COMPANY,DAVENPORT,IA,1020667   ,NORTHWEST INVESTMENT CORP.,DAVENPORT,IA,UNITED STATES,901741,1020667   ,19
2017,0000013006,3,,"PECOS COUNTY BANCSHARES, INC.",FORT STOCKTON,TX,,216457,0,"PECOS COUNTY STATE BANK, THE",FORT STOCKTON,TX,1109058   ,"PECOS COUNTY BANCSHARES, INC.",FORT STOCKTON,TX,UNITED STATES,396954,1109058   ,48
2017,0000011306,3,,"F.N.B.C. OF LA GRANGE, INC.",LA GRANGE,IL,,519603,0,FNBC BANK AND TRUST,LA GRANGE,IL,1201532   ,"F.N.B.C. OF LA GRANGE, INC.",LA GRANGE,IL,UNITED STATES,608844,1201532   ,17
2017,0000001380,3,,"FELICIANA BANCSHARES, INC.",CLINTON,LA,,115948,0,FELICIANA BANK & TRUST COMPANY,CLINTON,LA,4211336   ,"FELICIANA BANCSHARES, INC.",CLINTON,LA,UNITED STATES,879439,4211336   ,22
2017,0000023922,1,,"COASTAL BANKING COMPANY, INC.",BEAUFORT,SC,,561134,0,CBC NATIONAL BANK,FERNANDINA BEACH,FL,2855905   ,"COASTAL BANKING COMPANY, INC.",BEAUFORT,SC,UNITED STATES,2855914,2855905   ,12
2017,0000004994,1,,FIRST VANDALIA CORP.,VANDALIA,IL,,319974,0,"FIRST NATIONAL BANK, THE",VANDALIA,IL,1099654   ,FIRST VANDALIA CORP.,VANDALIA,IL,UNITED STATES,137447,1099654   ,17
2017,0000012229,1,,"NATIONAL BANKSHARES, INC.",BLACKSBURG,VA,,1230498,0,"NATIONAL BANK OF BLACKSBURG, THE",BLACKSBURG,VA,1139925   ,"NATIONAL BANKSHARES, INC.",BLACKSBURG,VA,UNITED STATES,754929,1139925   ,51
2017,0000011953,3,,"HIGHLANDS BANKSHARES, INC.",PETERSBURG,WV,,250718,0,"GRANT COUNTY BANK, THE",PETERSBURG,WV,1131750   ,"HIGHLANDS BANKSHARES, INC.",PETERSBURG,WV,UNITED STATES,718538,1131750   ,54
2017,0000013934,1,,"LOCKHART BANKSHARES, INC.",LOCKHART,TX,,248184,0,FIRST-LOCKHART NATIONAL BANK,LOCKHART,TX,1995998   ,"LOCKHART BANKSHARES, INC.",LOCKHART,TX,UNITED STATES,631150,1995998   ,48
2017,0000010534,3,,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,,324724,0,CITY SAVINGS BANK & TRUST COMPANY,DERIDDER,LA,2909554   ,"LOUISIANA COMMUNITY BANCORP, INC.",HOUMA,LA,UNITED STATES,541035,2909554   ,22
2017,0000030810,9,,DISCOVER FINANCIAL SERVICES,RIVERWOODS,IL,,91146995,0,DISCOVER BANK,GREENWOOD,DE,3846375   ,DISCOVER FINANCIAL SERVICES,RIVERWOODS,IL,UNITED STATES,30810,3846375   ,10
2017,0000008141,3,,"SABINE BANCSHARES, INC.",MANY,LA,,859634,0,SABINE STATE BANK AND TRUST COMPANY,MANY,LA,1108042   ,"SABINE BANCSHARES, INC.",MANY,LA,UNITED STATES,125855,1108042   ,22
2017,0000057554,3,,"TRADITIONS BANCSHARES, INC.",CULLMAN,AL,,317722,0,TRADITIONS BANK,CULLMAN,AL,3194683   ,"TRADITIONS BANCSHARES, INC.",CULLMAN,AL,UNITED STATES,3194692,3194683   ,1 
2017,0000021074,3,,"HENDERSON TEXAS BANCSHARES, INC.",HENDERSON,TX,,417322,0,TEXAS BANK,HENDERSON,TX,3385511   ,"HENDERSON TEXAS BANCSHARES, INC.",HENDERSON,TX,UNITED STATES,414764,3385511   ,48
2017,0000010709,3,,"FIRST STATE BANCSHARES OF YOAKUM, INC.",YOAKUM,TX,,187204,0,FIRST STATE BANK,YOAKUM,TX,1107812   ,"FIRST STATE BANCSHARES OF YOAKUM, INC.",YOAKUM,TX,UNITED STATES,564463,1107812   ,48
2017,0000005267,1,,RNB CORP.,BRAZIL,IN,,200034,0,"RIDDELL NATIONAL BANK, THE",BRAZIL,IN,1141478   ,RNB CORP.,BRAZIL,IN,UNITED STATES,319047,1141478   ,18
2017,0000646453,2,,"CARLILE BANCSHARES, INC.",FORT WORTH,TX,,2183216,0,Northstar Bank of Texas,DENTON,TX,3975770   ,"CARLILE BANCSHARES, INC.",FORT WORTH,TX,UNITED STATES,646453,3975770   ,48
2017,0000379920,9,,F.N.B. CORPORATION,PITTSBURGH,PA,,21652010,0,FIRST NATIONAL BANK OF PENNSYLVANIA,GREENVILLE,PA,3005332   ,F.N.B. CORPORATION,PITTSBURGH,PA,UNITED STATES,379920,3005332   ,42
2017,0000020624,3,,"BYLINE BANCORP, INC.",CHICAGO,IL,,3296570,0,BYLINE BANK,CHICAGO,IL,1204627   ,"BYLINE BANCORP, INC.",CHICAGO,IL,UNITED STATES,129732,1204627   ,17
2017,0000704192,1,,FIRST DEFIANCE FINANCIAL CORPORATION,DEFIANCE,OH,,2459024,0,FIRST FEDERAL BANK OF THE MIDWEST,DEFIANCE,OH,3316917   ,FIRST DEFIANCE FINANCIAL CORPORATION,DEFIANCE,OH,UNITED STATES,981275,3316917   ,39
2017,0000003722,3,,"EDGAR COUNTY BANC SHARES, INC.",PARIS,IL,,441538,0,Prospect Bank,PARIS,IL,2577766   ,"EDGAR COUNTY BANC SHARES, INC.",PARIS,IL,UNITED STATES,738143,2577766   ,17
2017,0000033826,3,,"COLUMBIA BANKING SYSTEM, INC.",TACOMA,WA,,9503801,0,COLUMBIA STATE BANK,TACOMA,WA,2078816   ,"COLUMBIA BANKING SYSTEM, INC.",TACOMA,WA,UNITED STATES,2078290,2078816   ,53
2017,0000034116,3,,"FBD HOLDING COMPANY, INC.",DALTON,GA,,298985,0,FIRST BANK,DALTON,GA,2349440   ,"FBD HOLDING COMPANY, INC.",DALTON,GA,UNITED STATES,2349459,2349440   ,13
2017,0000021610,1,,"WAUPACA BANCORPORATION, INC.",WAUPACA,WI,,478688,0,First National Bank of Waupaca,WAUPACA,WI,1204104   ,"WAUPACA BANCORPORATION, INC.",WAUPACA,WI,UNITED STATES,466642,1204104   ,55
2017,0000177957,2,,"PEOPLES, INC.",LAWRENCE,KS,,475515,0,PEOPLES BANK,LAWRENCE,KS,1995103   ,WINTER TRUST OF 12/3/74,LAWRENCE,KS,UNITED STATES,177957,1057702   ,20
2017,0003591282,2,,"TGR FINANCIAL, INC.",NAPLES,FL,,1197344,0,FIRST FLORIDA INTEGRITY BANK,NAPLES,FL,4360113   ,"TGR FINANCIAL, INC.",NAPLES,FL,UNITED STATES,3591282,4360113   ,12
2017,0000015651,1,,"SUMMERVILLE/TRION BANCSHARES, INC.",SUMMERVILLE,GA,,60683,0,SOUTHEAST FIRST NATIONAL BANK,SUMMERVILLE,GA,1133754   ,"SUMMERVILLE/TRION BANCSHARES, INC.",SUMMERVILLE,GA,UNITED STATES,563934,1133754   ,13
2017,0000007123,3,,JEFFERSONVILLE BANCORP,JEFFERSONVILLE,NY,,477003,0,JEFF BANK,JEFFERSONVILLE,NY,1048504   ,JEFFERSONVILLE BANCORP,JEFFERSONVILLE,NY,UNITED STATES,306908,1048504   ,36
2017,0000023091,3,,ALPINE BANKS OF COLORADO,GLENWOOD SPRINGS,CO,,3051862,0,ALPINE BANK,GLENWOOD SPRINGS,CO,1061679   ,ALPINE BANKS OF COLORADO,GLENWOOD SPRINGS,CO,UNITED STATES,260055,1061679   ,8 
2017,0000010408,1,,AMES NATIONAL CORPORATION,AMES,IA,,755296,0,"FIRST NATIONAL BANK AMES, IOWA",AMES,IA,1202258   ,AMES NATIONAL CORPORATION,AMES,IA,UNITED STATES,820048,1202258   ,19
2017,0000057358,3,,"BUSINESS BANCSHARES, INC.",SAINT LOUIS,MO,,599694,0,"BUSINESS BANK OF ST. LOUIS, THE",CLAYTON,MO,3189728   ,"BUSINESS BANCSHARES, INC.",SAINT LOUIS,MO,UNITED STATES,3076220,3189728   ,29
2017,0000000898,3,,FIRST FOREST CORPORATION,FOREST,MS,,158482,0,BANK OF FOREST,FOREST,MS,1085518   ,FIRST FOREST CORPORATION,FOREST,MS,UNITED STATES,642437,1085518   ,28
2017,0000014005,1,,"FNB FINANCIAL SERVICES, INC.",DURANT,OK,,169868,0,FIRST TEXOMA NATIONAL BANK,DURANT,OK,1141227   ,"FNB FINANCIAL SERVICES, INC.",DURANT,OK,UNITED STATES,388155,1141227   ,40
2017,0000013198,3,,"CORNERSTONE HOLDING COMPANY, INC.",FARGO,ND,,820967,0,CORNERSTONE BANK,FARGO,ND,3435283   ,"CORNERSTONE HOLDING COMPANY, INC.",FARGO,ND,UNITED STATES,879457,3435283   ,38
2017,0000703866,1,,CF FINANCIAL CORPORATION,CHARLEROI,PA,,510122,0,CFSBANK,CHARLEROI,PA,3831269   ,CHARLEROI FINANCIAL MHC,CHARLEROI,PA,UNITED STATES,100777,3831278   ,42
2017,0000008128,3,,"HANCOCK BANCORP, INC.",HAWESVILLE,KY,,279449,0,HANCOCK BANK & TRUST COMPANY,HAWESVILLE,KY,1144237   ,"HANCOCK BANCORP, INC.",HAWESVILLE,KY,UNITED STATES,545846,1144237   ,21
2017,0000035029,3,,"COMMUNITY CAPITAL BANCSHARES, INC.",ALBANY,GA,,150420,0,AB&T,ALBANY,GA,2775142   ,"COMMUNITY CAPITAL BANCSHARES, INC.",ALBANY,GA,UNITED STATES,2775151,2775142   ,13
2017,0000002311,1,,CAMDEN NATIONAL CORPORATION,CAMDEN,ME,,3842089,0,CAMDEN NATIONAL BANK,CAMDEN,ME,1130249   ,CAMDEN NATIONAL CORPORATION,CAMDEN,ME,UNITED STATES,593007,1130249   ,23
2017,0000017548,1,,GREATER PACIFIC BANCSHARES,WHITTIER,CA,,59866,0,"BANK OF WHITTIER, NATIONAL ASSOCIATION",WHITTIER,CA,1398692   ,GREATER PACIFIC BANCSHARES,WHITTIER,CA,UNITED STATES,209362,1398692   ,6 
2017,0000014974,3,,"TONGANOXIE BANKSHARES, INC.",TONGANOXIE,KS,,260380,0,FIRST STATE BANK AND TRUST,TONGANOXIE,KS,1059340   ,"TONGANOXIE BANKSHARES, INC.",TONGANOXIE,KS,UNITED STATES,605656,1059340   ,20
2017,0000028807,3,,"WEST END INDIANA BANCSHARES, INC.",RICHMOND,IN,,286958,0,"WEST END BANK, S. B.",RICHMOND,IN,3866702   ,"WEST END INDIANA BANCSHARES, INC.",RICHMOND,IN,UNITED STATES,577472,3866702   ,18
2017,0000637451,2,,PLAINSCAPITAL CORPORATION,DALLAS,TX,,9590382,0,PLAINSCAPITAL BANK,DALLAS,TX,2348470   ,"MAEDGEN & WHITE, LTD.",DALLAS,TX,UNITED STATES,637451,4414137   ,48
